,Update 2/28/19 They finally reached out to me to fix the issue. My son loves this app and now that we have access to all the games he can enjoy it even more. Terrible customer service I;Positive
emailed them and they never emailed me back yet they took my money and the issue is still not resolved. Im trying to figure out what I paid for in the first place. And they still want me;Negative
to pay more money to access all the levels on the app. You only get access to 3 out of 15 levels rip off;Negative
,My Grandbaby loves this app...;Positive
,Adult ads on rewarded video ads? not good for kids, this app designed for you to purchase free ads option and kids click on ads, since rewarded video is 30 seconds duration and after game finished this app shown interstitial ads. Also everytime start this game, you must watch rewarded videos again and again. Not safe for kids for free version, your kids will click the ads.;Negative
,Would be okay if it wasn't for all the ads. I completely understand needing to make money, but seriously needing an ad every two minutes is ridiculous. Especially ones that toddlers won't be able to get around.;Negative
,Way too many ads that require a parent to X out of them every 3 minutes and the ads are in appropriate for this age group! Daughter likes the game but I can't let her play anymore because of above complaints.;Negative
,this game is very usefull my child thx funny food.?.. .......;Positive
,Too many ads. Ad after every activity;Negative
,A fun learning tool;Positive
,Best educational app. ever;Positive
,My kids really love games from this company. The games are very intuitive and the children really engage and learn.;Positive
,my 3 year old loved this game and it helped him learn to count and read numbers. now my 2 year old also loves it!;Positive
,can't run video's to play new games. very frustrating;Negative
,My son loves the app, but paying 4 bucks for an app he can only have access to on my cell phone because I downloaded it while I was out and about is not cool. Please figure out how to fix this.;Negative
,My child 4 year old boy loves this app! its great but should have all the mini games free!;Positive
,Why do you not offer family devices installation. Bought it for my son whilst we where out thinking I could put it on the tablet he uses when we get home to discover that this 'Family friendly' Game will not install for my Family. My son only got my phone as we didn't have his tablet whilst we where at hospital. Will not make any more purchases if I can't put it on his device, no matter how much He loves them as I make purchases on my device and transfer them via family library to his tablet. that way I don't have to link my toddler to any form of payment and stop any problems many other parents face with children spending.;Negative
,bought second game from you! nice games! beautiful and useful for my child);Positive
,fantastic app for children;Positive
,I like it but it's abc 123 funny food;Positive
,Very smart app. My daughter enjoys thoroughly!!;Positive
,great app for kids;Positive
,When i downloade, you then get taken to a screen to dl a bunch of other apps!!! Its not a game!;Negative
I want games I want to play let them I want to do something and play while I can do you know help the talk to you anymorety y;Negative
,My child love it very easy for to understand the game;Positive
,This game is very interesting.My younger brother enjoy the game.;Positive
,I love this game is good and your friends;Positive
,I. Like. This game.;Positive
,The kid love this game;Positive
,good game to many ads;Positive
,Too much ads;Negative
,worst game with to much ads;Negative
,Hello i download this app and its very useful. And i wanted to ask you if i can use this app in my youtube videos i mean use as a video and monetize it can i do? Or if not what should i;Neutral
do to create video with this app? Please answer me ASAP;Neutral
,My kids love it;Positive
,Good for baby;Neutral
,worst application..they r literally checking patience of parents..app is only for advertisement..;Negative
,This game is nice but why most of it is with money my sister is sad now cause that;Negative
,even in bad situations love the game;Positive
,Nice aap for kids;Positive
,fun for granddaughter;Positive
,Good game learning game;Positive
,My kids likes dis verymuch;Positive
,This is a good game for kids to learn;Positive
,. .nice for kids;Positive
,Very, very, very amazing game;Positive
,Wow what a aap;Positive
,good game for kids;Positive
,nice and educational;Positive
,Awesome app love it;Positive
,Good for kids to learn;Positive
,not all are unlock you to pay for the rest. my daughter lost interests in learning.;Negative
,I like numbers funny food I like it fun yummy food so funny I like to learn all so fun;Positive
,great app for kids;Positive
,To much add play in it;Positive
,my son loves this game;Positive
,My daughter likes this;Positive
,its helpful for kids;Positive
,good for kids;Positive
,Good. Kid love it;Positive
,what happened to the sound;Negative
,its fun so fun;Positive
,If you have any questions about the privacy issues of our team or the cost you are required for this event uuyuuujhb2545? Xoxoxo is not just a great place in your career as you will;Positive
,its nice and helpfull;Positive
,We like it, wish more were unlocked;Positive
,very good game;Positive
,nice 4 children;Positive
,my baby loves it;Positive
,very very very nice games;Positive
,very Gucci I am 2 heRs old;Neutral
,fantastic one my daughter love it so much;Positive
,great game for kid;Positive
,very transmembraneaaaaaaaaaaaaa7 I thought was the first thing I thought was the Indianapolis motor vehicle;Neutral
