,My daughter LOVES this app! I love that she is learning her letters and having fun while doing it!;Positive
,I liked the 3 different kinds of letter recognition games per letter they had and it's helping my daughter Reith letters!;Positive
,too fast . the the letters should dissapear slower. just by a couple miliseconds;Negative
,My daughter isn't even 2 years old and can do everything. Highly shocked.;Negative
,This would be a great app if the lower case letters are included as well.;Neutral
,It really works, and it was create for kids. Congratulations for the programer's idea.;Positive
,wonderful app....i myself love it....;Positive
,Our 3 year old loves it,great game and keeps her occupied;Positive
,very good, my 2 years old daughter learned a lot from it.;Positive
,Lookks good so far, will let the little one try it soon to see what she thinks.;Positive
,My son likes this game but I think there should be a parental lock on the language settings, or better yet a lock on opening the settings icon.;Positive
,it works till letter D then you have to pay to play, it was my kid's favorite;Negative
